business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCuisine
Ta90zFGKnzjZHQooIp17Tw,"Restaurants, Caterers, Food, Food Stands, Event Planning & Services, Food Trucks, Street Vendors, Shaved Ice, Ice Cream & Frozen Yogurt",Philly's Italian Ice & Mobile Eatery,,Charlotte,NC,28202,3.0,4,1,American
2ILK7gA2Ccl_imtfWFNUIA,"Salad, Restaurants, Juice Bars & Smoothies, Sandwiches, Food",Crisp Charlotte,320 S Tryon St,Charlotte,NC,28202,3.5,35,1,American
IR2MloP86D4l9KAKwSuMnQ,"Restaurants, Southern, Greek",Showmars,201 S College St,Charlotte,NC,28244,3.5,24,1,Greek
EvWGuX0eqKcZvLRgtIFHZg,"American (Traditional), Bars, Breakfast & Brunch, Restaurants, Nightlife",Eddie's Place,617 S Sharon Amity Rd,Charlotte,NC,28211,4.0,315,1,American
M10n-ivjDkkdLaxIYNafFQ,"Restaurants, Barbeque, Nightlife, Bars, Southern",Queen City Q,"225 E 6th St, Ste A",Charlotte,NC,28202,3.5,341,1,American
iYF5pOkwltgKUWIzDNKx7Q,"Restaurants, Desserts, Food, Fast Food, American (Traditional), Hot Dogs, Burgers",Cook Out,10645 Park Rd,Charlotte,NC,28210,3.0,53,1,American
Wj1rkppz4Hg01aIQznmaMA,"Food Stands, Specialty Food, Food, Caterers, Event Planning & Services, Restaurants",Zone 7 Foods,4113 Monroe Rd,Charlotte,NC,28211,4.5,3,0,American
SRz9Q_jiOIO3ZVEtRSOnag,"Pizza, Restaurants",Villa Pizza,"4400 Sharon Rd, Ste G35",Charlotte,NC,28211,2.0,4,1,American
0rrSv3p1SngSYmyNEvWZVw,"Restaurants, Bars, American (Traditional), Chicken Wings, Gastropubs, Nightlife, American (New), Cocktail Bars",TapHaus49,13230 Carowinds Blvd,Charlotte,NC,28273,3.5,51,1,American
tFrMJBNNNiqjjpJNGVtMKQ,"Pizza, Restaurants",Papa John's Pizza,1620 E 4th St,Charlotte,NC,28204,2.0,28,1,American
Es-MfCr79uHI-CSrzkea-w,"Latin American, Mexican, Restaurants",Maria Bonita,7741 Colony Rd,Charlotte,NC,28263,2.5,78,0,Mexican
wlRFPldYNvhGJVFwRjGN_A,"Breakfast & Brunch, Restaurants, American (Traditional)",Tryon House Restaurant,130 Eastway Dr,Charlotte,NC,28213,4.0,12,1,American
5uQCZLYp3jjNjg7CSfeaPw,"Hot Dogs, Food, Coffee & Tea, Restaurants, Burgers, Fast Food",McDonald's,3058 Eastway Dr,Charlotte,NC,28205,1.5,11,1,American
Un0QXKDscxlI_yi3u14ALA,"Chicken Shop, Breakfast & Brunch, Restaurants, Fast Food",Bojangles' Famous Chicken 'n Biscuits,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,3.5,192,1,American
TrWGE-FUlvwQ2HBSycEkCg,"Cafes, Restaurants, American (Traditional), Delis",Stella's Cafe,12820 S Tyron St,Charlotte,NC,28273,5.0,6,0,American
06graki4XxJJJp5b8H9aGg,"Restaurants, Breakfast & Brunch",Skillets,11306 N Community House Rd,Charlotte,NC,28277,3.0,53,0,American
J8xRTPH86ICMzsSuYdQvVQ,"Sports Bars, Food, Beer, Wine & Spirits, Bars, Restaurants, Delis, Nightlife",Phil's Deli New York Deli & Tavern,105 E 5th St,Charlotte,NC,28202,3.0,12,0,American
H-PmFfqAzQtWTS0XeWC_lw,"Restaurants, Greek, Mediterranean",Greco Fresh Grille,9820 E Rea Rd,Charlotte,NC,28277,4.5,199,1,Mediterranean
ZGaW5a7wxXxUgGTtbFqNxg,"Diners, Restaurants, American (Traditional), Greek, Cafes, Mediterranean, Breakfast & Brunch",The Mad Greek of Charlotte - An Authentic Greek Cafe,5011 South Blvd,Charlotte,NC,28217,4.0,214,1,Mediterranean
KoYooLJpjWKQoHJkF3fsGA,"Steakhouses, Sushi Bars, Restaurants, Japanese",Kabuto Japanese Steakhouse And Sushi Bar,7724 Pineville-Matthews Rd,Charlotte,NC,28226,3.0,85,1,Japanese
9gQyf3h7XK0lKJYLGcIYlA,"Restaurants, Chinese",Fu Shing II,8134 Mt Holly-Huntersville Rd,Charlotte,NC,28216,3.5,16,1,Chinese
Gmdb6fOoPr-SZt0soRjwzA,"Restaurants, Seafood, Caribbean, Comfort Food, Vegetarian, Soup, Breakfast & Brunch",Quidleys Delight,10901 University City Blvd,Charlotte,NC,28262,4.5,86,1,Caribbean
6lgnxOjKnGF_csg0caHB9A,"Restaurants, American (Traditional)",Nick's Cafe,6302 Fairview Rd,Charlotte,NC,28210,4.0,12,1,American
HZrlGpJifd5kDi9ADz37iQ,"Cajun/Creole, Restaurants, Chicken Wings, Fast Food, American (Traditional), Sandwiches",Popeyes Louisiana Kitchen,6011 Albemarle Rd,Charlotte,NC,28212,2.0,27,1,American
lJbMyOToELHVtdpBTkIieg,"American (Traditional), Bars, Restaurants, Cafes, Nightlife",Rainbow Cafe,"400 S Tryon St, Ste M1",Charlotte,NC,28285,3.5,7,0,American
BU3i_2lbQQkkf3Iaw42A-A,"Delis, Grocery, Restaurants, Food",Food Lion,2123 Beatties Ford Rd,Charlotte,NC,28216,3.0,5,1,American
sS2IKdaUne_8QwiAl6iyfg,"Soup, Noodles, Asian Fusion, Restaurants, Malaysian",Malaya Kitchen,8200-400 Providence Rd,Charlotte,NC,28277,4.0,118,1,Asian
2mVqpQyyeRK44VxNAYMuAw,"Peruvian, Restaurants",Viva Chicken,"11641 Waverly Center Dr, Ste K1",Charlotte,NC,28277,4.0,51,1,LatinAmerican
4O5YJJz4Tq51UcrTLT-7sw,"Nightlife, Specialty Food, Food, Bars, Restaurants, Southern",The Summit Room,1531 E Blvd,Charlotte,NC,28203,4.0,144,1,American
l9tFVg7r7QXuLnCywMQl7Q,"Restaurants, Bars, Cocktail Bars, American (New), Pubs, Nightlife, Beer Bar",The Daily Tavern,214 N Church St,Charlotte,NC,28202,4.5,50,1,American
q_FpKCM8P6cabMZwlOuqTA,"Salad, Delis, Restaurants, Sandwiches",McAlister's Deli,"4805 Park Rd, Ste 101",Charlotte,NC,28209,2.5,42,1,American
D2mh7UebiiWJ1YYPLuXsyQ,"Pizza, Fast Food, Sandwiches, Restaurants",Domino's,"9630 University City Blvd, Suite F",Charlotte,NC,28216,3.0,20,1,American
g4M4QrZ4iFpM3PWzcsOeVA,"Fast Food, Delis, Sandwiches, Restaurants",Jimmy John's,"16015 Lancaster Hwy, Ste D",Charlotte,NC,28277,2.5,20,1,American
Z54efU4JNaiYGtNzJwzx1A,"Sandwiches, American (New), Chicken Wings, Restaurants, Seafood",Freshco,2934 Shamrock Dr,Charlotte,NC,28205,3.5,3,0,American
rZOzhSA5HP6IdpxuN4v66w,"Event Planning & Services, Restaurants, Japanese, Sushi Bars, Dance Clubs, Asian Fusion, Party & Event Planning, Nightlife",Nikko Japanese Restaurant & Sushi Bar,"325 Arlington Ave, Ste 108",Charlotte,NC,28203,3.5,168,0,Asian
UDTzKfDLCBKZO2zC9C9YSg,"Delis, Sandwiches, Fast Food, Restaurants",Firehouse Subs,"9335 Center Lake Dr, Ste 130",Charlotte,NC,28216,3.5,16,1,American
yquZns3fydnxOVLk9yIQ8A,"Greek, Restaurants, Southern, Fast Food",Showmars South Park Mall,"4400 Sharon Rd, Ste G-29",Charlotte,NC,28211,3.0,9,1,American
tTjw-qqFWC7JgZodcGPCwQ,"Burgers, Restaurants, Hot Dogs",Hardee's,8428 University City Blvd,Charlotte,NC,28213,2.0,16,1,American
rX55-phMl0GEDjNiwb8Cuw,"Sushi Bars, Restaurants, Seafood, Asian Fusion",AZN Azian Cuizine,4620 Piedmont Row Dr,Charlotte,NC,28210,3.5,79,0,Asian
a7PdFUBBlYSn1Ay4ocsTJA,"Restaurants, American (New), Breakfast & Brunch",Pewter Rose Bistro,1820 South Blvd,Charlotte,NC,28203,3.5,92,0,American
fzrLcoVywMhMc_vjEigaDg,"Restaurants, Latin American, Mexican",Sabor Latin Street Grill - South End,1616 Camden Rd,Charlotte,NC,28203,4.0,4,1,Mexican
8Z72HW5ydzQFydUxZglurg,"Asian Fusion, Sushi Bars, Buffets, Restaurants, Japanese",Tokyo Grill & Buffet,"8215 University City Blvd, Ste D",Charlotte,NC,28213,3.5,96,0,Japanese
kxDMvdpuatJJLKVgg19Z1Q,"Restaurants, Bars, American (New), American (Traditional), Nightlife, Comfort Food, Breakfast & Brunch",Trade Restaurant and Bar,132 E Trade St,Charlotte,NC,28202,3.5,11,1,American
Iyt5sJVjyCvVS2p8Xw0I6A,"Vegetarian, Mediterranean, Kebab, Salad, Restaurants, Southern, Greek, Sandwiches",Zoes Kitchen,"1055 Metropolitan Ave, Ste 110",Charlotte,NC,28204,3.5,189,1,Greek
zHrvBbRMSV9SFqZC6qa20Q,"Restaurants, Japanese, Sushi Bars",Nikko Japanese Restaurant & Sushi Bar,1300 South Blvd,Charlotte,NC,28203,3.0,113,1,Japanese
E3BTs8yFlVbZd20TknY00A,"Event Planning & Services, Barbeque, Restaurants, Caterers, Southern, Sandwiches",Jim 'N Nick's Bar-B-Q,13840 Steele Creek Rd,Charlotte,NC,28273,4.0,315,1,American
Nk2gNrMDZa9_7gmT3W-zjQ,"Thai, Restaurants",Thai Taste at University,"2025 E Arbors Dr, Ste 230",Charlotte,NC,28262,3.5,105,1,American
ek5cepgrlLiswA0rF6rc7g,"Restaurants, Breakfast & Brunch, Fast Food, Chicken Shop",Bojangles' Famous Chicken 'n Biscuits,4322 Sunset Rd,Charlotte,NC,28216,2.0,21,1,American
2q98StEpXcKOzNVI4WBmTw,"Food, Sandwiches, Pizza, Restaurants, American (New)",Wolfgang Puck Kiosk,5501 R C Josh Birmingham Pkwy,Charlotte,NC,28208,3.0,4,1,American
sXj4ZFR9SmftEDXOzmZscw,"Karaoke, Bars, Restaurants, American (Traditional), Pool Halls, Nightlife, Gay Bars, Pubs, Sandwiches, Sports Bars",Hartigan's Irish Pub,601 S Cedar St,Charlotte,NC,28202,3.0,20,0,American
F6BsfBmBJCg6X-0jGQbjDA,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",McDonald's,4440 S Tryon St,Charlotte,NC,28210,2.0,22,1,American
PJ64Zdo0h2mQMmX7cpNJBA,"Food, Sandwiches, Restaurants, American (New)",Letty's,2121 Shamrock Dr,Charlotte,NC,28205,4.0,79,1,American
oRmCI0p2mvlrGwilJloFTQ,"Sandwiches, Restaurants, Salad, Pizza",PZA,5501 R C Josh Birmingham Pkwy,Charlotte,NC,28208,2.5,43,1,American
HJ6F0WUOc6frOK13voZPIA,"Restaurants, Mexican, Latin American, Salvadoran",Mi Tierrita,"1125 East Sugar Creek Rd, Ste E",Charlotte,NC,28205,4.0,4,1,Caribbean
zIELz5s9LknJgaawrwg0Zg,"Event Planning & Services, American (New), Food Trucks, Restaurants, Caterers, Food, Personal Chefs",What The Fries,,Charlotte,NC,28262,5.0,41,1,American
13-n6Gm0AK0QK28iatttWQ,"Restaurants, Food, Delis, Sandwiches, Coffee & Tea",Laurel Market,114 Cherokee Rd,Charlotte,NC,28207,4.5,88,1,American
zJRJX2-xnxHCUXA5WbBYPA,"Restaurants, Indian, Asian Fusion",Godavari Authentic Indian Cuisine,"8624 Camfield St, Ste C",Charlotte,NC,28277,3.5,81,1,Asian
Oret8WuWof5C9fWavrEHCQ,"Fast Food, Burgers, Restaurants, Hot Dogs",Wendy's,16055 Johnston Rd,Charlotte,NC,28277,2.0,15,1,American
CwRPGB3WzV3IE4IukRFI2g,"Pizza, Restaurants, Italian, Chicken Wings",Pizza Hut,8800 Pineville Matthews Rd,Charlotte,NC,28226,1.5,14,1,Italian
d3g7MFmteLVAlRvdhqoE2g,"Restaurants, Fish & Chips, Food Trucks, Food, Hot Dogs",Cafe Taylor,,Charlotte,NC,28262,3.5,3,1,American
ZoA-OwwUHM0P5Rm86u2txQ,"Mediterranean, American (New), Sandwiches, Restaurants",Mr. Pita,7520 S Tryon St,Charlotte,NC,28217,3.0,5,0,Mediterranean
HptvLM6QOQybTYglMu6FvQ,"Grocery, American (Traditional), Sandwiches, Food, Burgers, Convenience Stores, Restaurants",Dixie Grill & Grocery,9115 Dixie River Rd,Charlotte,NC,28278,4.0,25,1,American
QUlJfRHk4ul6w92f1d8U2Q,"Soup, Restaurants, Salad, Sandwiches",Panera Bread,4400 Sharon Rd,Charlotte,NC,28211,4.0,8,1,American
ukov0vX_X5a76CiVaNWKvw,"Delis, Restaurants, Breakfast & Brunch",Sammy's Deli Restaurants,1113 Pecan Ave,Charlotte,NC,28205,3.5,57,1,American
ZcV3A_tmAx56vRZZvPxFlg,"Restaurants, Sandwiches, Fast Food",Subway,"4023 Brookshire Blvd, Ste G",Charlotte,NC,28216,3.5,3,1,American
LUZ94dZpgCmBGyNH52S7lg,"Mediterranean, Gastropubs, American (New), Cocktail Bars, Bars, Restaurants, Nightlife",Essex Bar & Bistro,"101 S Tryon St, Ste 14",Charlotte,NC,28280,3.5,375,1,Mediterranean
kXoCEwQ1Qr9Ft6uObAvCBQ,"Fast Food, Restaurants, Chicken Shop, Latin American",Pollo Campero,6124 South Blvd,Charlotte,NC,28217,4.0,76,1,LatinAmerican
JirzINmJF2YHRYB8rX-QIQ,"Barbeque, Restaurants",Goose's Barbeque & Pub,9306 Albemarle Rd,Charlotte,NC,28227,1.5,3,0,American
88jOXax58gScdaRdZZy9zQ,"Restaurants, Nightlife, American (New), Bars, Adult Entertainment, Sports Bars",Candi's Cabaret,3935 Statesville Ave,Charlotte,NC,28206,2.5,8,1,American
8ys-TIaQkgc0K9FZzzPKWg,"Pizza, Restaurants",Pizza Hut,6507 N Tryon St,Charlotte,NC,28213,1.0,4,0,American
iw2RcoHKsO2aETYE5fdXlQ,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",Good Ol' Days,3351 Pineville Matthws Rd,Charlotte,NC,28226,3.0,7,0,American
R_epGBO7Cr1M0Ftc0JKV7w,"Event Planning & Services, Restaurants, Spanish, Venues & Event Spaces, Tapas/Small Plates, Italian, Tapas Bars",Gusto Ballantyne,"14835 Ballantyne Village Way, Ste 140",Charlotte,NC,28277,3.5,123,0,Italian
LIvXzdMJrIb6IY5Y3tqicA,"Restaurants, American (New)",Nan and Byron's,1714 S Blvd,Charlotte,NC,28203,3.5,304,0,American
WmtJ1bArMGPPLdwsIPahBA,"Pakistani, Restaurants, Indian",Peacock Indian Cuisine,8145 Ardrey Kell Rd,Charlotte,NC,28277,2.0,29,0,Indian
hggVnGwA5042-ABxqeJX-A,"Tapas/Small Plates, Cocktail Bars, American (New), Tapas Bars, Restaurants, Bars, Nightlife",Good Food on Montford,1701 Montford Dr,Charlotte,NC,28209,4.5,671,1,American
ryiuGXkurCl0Me6tmqOtzA,"Chicken Wings, Food, American (New), Restaurants, Fast Food, Salad",Zaxby's Chicken Fingers & Buffalo Wings,8334 Ikea Blvd,Charlotte,NC,28262,2.5,42,1,American
ZSCEkqlzZKRrZUz98CXtNw,"Salad, Fast Food, Asian Fusion, Soup, American (Traditional), Noodles, Comfort Food, Italian, Food, Chinese, Desserts, Restaurants, Thai",Noodles & Company,2201 South Blvd,Charlotte,NC,28203,3.5,75,0,Chinese
HV1Plv3QMZA_uOGIah_nCg,"Sandwiches, Restaurants, Delis, Fast Food",Quiznos,"8031 Ardrey Kell Rd Ste 100, Ste 100",Charlotte,NC,28277,4.0,7,1,American
73Wz3QuZsQ9iYM3L1qsTBQ,"Mexican, Restaurants",Comida,"2820 Selwyn Ave, Ste 180",Charlotte,NC,28209,3.0,9,1,Mexican
k4BtMMmdfpKUDu5or_cT-g,"American (New), Restaurants",The Stanley,1961 E 7th St,Charlotte,NC,28204,4.0,56,1,American
qnsqf81chWm3KndLt9KUTA,"Bars, Nightlife, Sandwiches, American (Traditional), Restaurants, Tex-Mex",Chili's,8325 Northlake Commons Blvd,Charlotte,NC,28216,2.0,66,1,American
lewN3yvie6jSbRNuyAV0GQ,"Mexican, Fast Food, Tex-Mex, Restaurants",Taco Bell,8000 Providence Rd.,Charlotte,NC,28277,2.5,27,1,Mexican
ADgacmZ-qXrSOhMfU6bmTA,"Nightlife, Breakfast & Brunch, Desserts, Food, Cocktail Bars, American (New), Bars, Restaurants",5Church,"127 N Tryon St, Ste 8",Charlotte,NC,28202,3.5,639,1,American
ViqaAee3jNQkMNlu5FEHMQ,"Mexican, Restaurants",Fonda Mexicana El Paraiso,6105 South Blvd,Charlotte,NC,28217,4.5,23,1,Mexican
lLxtE1zeVm0Qm5NYkMvqZQ,"Chicken Wings, Fast Food, Breakfast & Brunch, Restaurants, Chicken Shop, Food",Bojangles' Famous Chicken 'n Biscuits,300 W Blvd,Charlotte,NC,28203,2.5,23,1,American
qtotIYIF9U1PCEzMl1iE2w,"Restaurants, Pizza, Chicken Wings, Italian",BV Pub and Pizzeria,3419 Toringdon Way,Charlotte,NC,28277,4.0,45,1,Italian
aET2kncA1LUKSL3OtKixFw,"Bars, Pubs, Restaurants, Nightlife, American (Traditional)",Graham St. Pub & Patio,400 S Graham St,Charlotte,NC,28202,3.0,29,1,American
DyOzNIeXUksPNLXYHnB-oQ,"Latin American, Food, Restaurants, Street Vendors, Mexican",Sabor Latin Street Grill,415 Hawthorne Ln,Charlotte,NC,28204,4.5,765,1,Mexican
zaLFPpm-t89qSDOaFVgwDQ,"Nightlife, Bars, Restaurants, Salad, Burgers",Bad Daddy's Burger Bar,5501 R C Josh Birmingham,Charlotte,NC,28208,3.0,352,1,American
ZBHXfX3vK-ck52UBEofV2w,"Pubs, Chicken Wings, Pizza, American (Traditional), Bars, Nightlife, Restaurants",Selwyn Avenue Pub,2801 Selwyn Ave,Charlotte,NC,28209,3.5,107,1,American
RNO7SRmfVi0CyXjtPhXELg,"Bars, Nightlife, Sports Bars, Sandwiches, Gluten-Free, Pizza, Restaurants",Mellow Mushroom,"2820 Selwyn Ave, Ste 100",Charlotte,NC,28209,3.5,183,1,American
80omysuPKac8zn1PfRnQRQ,"Sandwiches, Restaurants, American (New), Salad",Heirloom Restaurant,8470 Bellhaven Blvd,Charlotte,NC,28216,4.0,249,1,American
5uUACWfCXMLjuL41O-v4aw,"African, Restaurants, American (Traditional)",Zanzibar Cafe,"3720 N Tryon St, Unit 101",Charlotte,NC,28206,4.0,10,1,African
2Jq2XezAoZRkt9uGJtSWtQ,"Sports Bars, Steakhouses, Restaurants, American (Traditional), Nightlife, Bars, Burgers",Applebee's,5110 Piper Station Dr,Charlotte,NC,28277,3.0,16,0,American
oMKDfSKXbumNXMD45ZQKag,"Buffets, Bars, Indian, Nightlife, Restaurants",Persis Biryani Indian Grill,"120 N Cedar St, Ste 765",Charlotte,NC,28202,2.5,5,0,Indian
FlSz_R7LkZE-eqNDuQ_CjQ,"Pizza, Sandwiches, Restaurants, Salad",Donatos Pizza,6555 Morrison Blvd,Charlotte,NC,28211,4.0,40,1,American
GkjeKTUzG4rjvYN3KjSqlg,"Restaurants, Japanese, Sushi Bars",US Sushi,8225 University City Blvd,Charlotte,NC,28213,3.0,6,0,Japanese
XOXNnNjfDyxywTbG3DvKAQ,"Vietnamese, Restaurants",Pho An Hoa,4832 Central Ave,Charlotte,NC,28205,4.0,59,1,Vietnamese
PUD8BjNnQRgjx0dl28SVzQ,"Mexican, Nightlife, Tacos, Bars, Restaurants",Que Onda Tacos University,"9601 N Tryon St, Ste K",Charlotte,NC,28262,5.0,6,1,Mexican
aW6cw45HIPOPAJ4-f_hYYQ,"Restaurants, Meat Shops, Delis, Sandwiches, Butcher, Food, Specialty Food",What's Your Beef,14021 Conlan Cir,Charlotte,NC,28277,3.5,36,0,American
BxIB1y-AqZSnFYxnzLrWBA,"American (Traditional), Sandwiches, Restaurants, Fast Food",Arby's,4724 South Blvd,Charlotte,NC,28217,3.0,16,1,American
co8c1U1rLSI02s-AVzvJVA,"Mexican, Colombian, Restaurants, Latin American",Pollos Mario Restaurant,6023 Albemarle Rd,Charlotte,NC,28212,2.5,10,1,LatinAmerican
U9HhVS9rtYAYh4ZVcWWIbg,"Salad, Pizza, Food, Juice Bars & Smoothies, Restaurants",My Camille's,"9211 N Tryon St, Ste 9",Charlotte,NC,28262,4.0,32,1,American
63F92oWPtsCx3UygSTp4TA,"Bagels, Restaurants, Internet Cafes, Delis, Food",Crosstown Deli & Bagel,5933 Albemarle Rd,Charlotte,NC,28212,4.0,5,0,American
D3IfloYiVWl-WKnk7msdAA,"Restaurants, Pizza",Donatos,718-A W Trade St,Charlotte,NC,28202,3.0,6,0,American
TI81U-Fij4uNhd06aMb3qQ,"Greek, Fast Food, Burgers, Restaurants",Chicken King,"2400 W Sugar Creek Rd, Ste A",Charlotte,NC,28262,4.0,14,1,Greek
ifS_MYR01fLB0aRw0AQy5Q,"Restaurants, Pizza",Hungry Howie's Pizza,"8943 South Tryon St, Ste D",Charlotte,NC,28273,3.0,23,1,American
bivY4IG4zyvMakJ9UQdSdw,"Lounges, Mediterranean, Nightlife, Restaurants, Bars",Nefelie's,145 Brevard Ct,Charlotte,NC,28202,3.5,63,1,Mediterranean
jc7hclnZFxdEuo6aJLB5uw,"Food Trucks, Food, Restaurants, Cuban",Lenny's Press Box,,Charlotte,NC,,5.0,3,1,Caribbean
BQEZSBttIsD_4qgQQFrQOA,"Food, Restaurants, Ice Cream & Frozen Yogurt, Mexican",La Michoacana Paleteria,6301 N Tryon St,Charlotte,NC,28213,4.0,9,1,Mexican
SsM2b6A-FyFvxANBqAzpYg,"Shopping, Bars, Art Galleries, Restaurants, Nightlife, Lounges, Arts & Entertainment, Tapas/Small Plates",Kanvas,525 E 6th St,Charlotte,NC,28202,4.0,6,0,American
otGbfuoTFiCANsvGCnmN8w,"Pizza, Restaurants",Little Caesars,5009 Beatties Ford Rd,Charlotte,NC,28216,2.0,6,1,American
s-0f3GlXpbJBmjiL6aFIHQ,"Restaurants, Pizza, Nightlife, Bars, Salad, Beer Bar",Firestorm Pizza - Charlotte,"9330 Center Lake Dr, Ste 150",Charlotte,NC,28216,3.5,19,0,American
BX4HheOcR7sdGLvFrBXy2A,"Italian, Pizza, Restaurants",Tony's Pizza- Ballantyne,"14027 Conlan Cir, Ste A-1",Charlotte,NC,28277,4.0,110,1,Italian
Wuo8bVfUscGkJaWSSyNGlA,"Gelato, Local Flavor, Food, Restaurants",Va Da Vie,4203 Park Rd,Charlotte,NC,28209,4.5,221,1,American
HVdeAldgSNW2P1zZJ1TnWw,"Restaurants, Pizza",Toppers Pizza,9510 University City Blvd,Charlotte,NC,28213,4.0,37,1,American
r4QuxXNEdiSIJ5-KZdEDjQ,"Japanese, Restaurants",One-U Cuisine,3022 Weddington Rd,Charlotte,NC,28202,4.0,30,0,Japanese
VgeqvDJQaintYIh3Tl4j2A,"Tex-Mex, Steakhouses, Southern, Fast Food, Mexican, Restaurants",Moe's Southwest Grill,"9330 Center Lake Dr, Ste 100",Charlotte,NC,28216,2.5,43,1,Mexican
IE0QRqaUSW51RmShZ9dX1Q,"Party & Event Planning, American (New), Bartenders, Restaurants, Party Equipment Rentals, Food Trucks, Food, Food Stands, Event Planning & Services, Caterers",TIN Kitchen,,Charlotte,NC,28202,4.5,159,1,American
wArcCMVnrl_tc9MULW-0CQ,"Bars, Nightlife, Breweries, American (New), Beer Bar, Cocktail Bars, Food, Restaurants",Heist Brewery,"2909 N Davidson St, Ste 200",Charlotte,NC,28205,3.5,593,1,American
niacDKknyO9ZSfRQDHX6ZA,"Sports Bars, American (New), Restaurants, Nightlife, American (Traditional), Chicken Wings, Bars",Buffalo Wild Wings,"440 E McCullough Dr, Ste 230",Charlotte,NC,28262,3.0,32,0,American
RcB7STNxoSDjtoK1pXgWBg,"Indian, Asian Fusion, Restaurants, Breakfast & Brunch, Seafood",The Blue Taj,"14815 Ballantyne Village Way, Ste 170",Charlotte,NC,28277,4.0,321,1,Asian
8XDnMNPIhVnupA3JtzSedg,"Restaurants, Tex-Mex, Fast Food, Mexican",Taco Bell,1800 E Woodlawn Rd,Charlotte,NC,28209,2.0,28,1,Mexican
OYSUIysIehpViTOMz-e38Q,"Burgers, Nightlife, Sandwiches, Restaurants, American (Traditional), Pubs, Bars",East Boulevard Bar & Grill,"1315 E Blvd, Ste 130",Charlotte,NC,28203,3.0,54,0,American
VsPoQeCRYYHQrj9jbiLmtA,"Restaurants, Sports Bars, American (New), Nightlife, Bars",Russell's Pub N Grill,1609-A Sardis Rd N,Charlotte,NC,28270,2.5,43,1,American
kG0nQjwDolGHPd1pr9hGRA,"Southern, Restaurants",Sadie's Soulful Southern,"5708 N Sharon Amity Rd, Ste H",Charlotte,NC,28215,3.0,3,0,American
_kzB_xsb9DHUPfXB0XfQGA,"Tacos, Mexican, Bars, Food, Tex-Mex, Restaurants, Nightlife",Cantina 1511,7708 Rea Rd,Charlotte,NC,28277,3.5,264,1,Mexican
PHhVmDYtI5Urtpd4hOKKiQ,"Grocery, American (New), Southern, Butcher, Wine Bars, Specialty Food, Food, Beer, Wine & Spirits, Meat Shops, Bars, American (Traditional), Restaurants, Nightlife",Reid's Fine Foods,4331 Barclay Downs Dr,Charlotte,NC,28209,3.5,79,1,American
gJfcAJvZ2RQgN8ksPNWeNw,"Food, Soup, Vegetarian, Cafes, Restaurants, Juice Bars & Smoothies, Sandwiches",Natural Blendz,"10020 Monroe Rd, Ste 110",Charlotte,NC,28270,5.0,23,0,American
HwV2hQr7fbpiG8wODWJQ1w,"Restaurants, Mexican",Azteca Mexican Restaurant,"7340 Smith Corners Blvd, Ste 1200",Charlotte,NC,28269,3.5,163,1,Mexican
FB2iUwS4-LMLBQVyLZmZfQ,"Mexican, Restaurants",Zapata's Mexican Cantina,15105 John J Delaney Dr,Charlotte,NC,28277,3.0,154,1,Mexican
ESa_7bd1x9sD-Nd_gH0Xrg,"Salad, Coffee & Tea, Food, Wraps, Restaurants",Camille's Sidewalk Cafe,"1518 E 3rd St, Ste 110",Charlotte,NC,28204,3.0,33,1,American
YcLGPnwBcuuf6w12OQM08w,"Sandwiches, Restaurants",Cafe Fiesta,1520 South Blvd,Charlotte,NC,28203,3.0,3,0,American
MGknXew849fglTVu8cV7EA,"Restaurants, Bubble Tea, Vietnamese, Food",Pho Ngon,"2215 Ayrsley Town Blvd, Ste D",Charlotte,NC,28273,3.5,80,1,Vietnamese
zcfmbmOEX83YL04f9_Y0BA,"Restaurants, Pizza, Salad, Italian",Juliana Pizza Family Restaurant,9858 Monroe Rd,Charlotte,NC,28270,3.5,40,1,Italian
wzxlGicUeou0J3Y9uZOgOw,"Specialty Food, Restaurants, Event Planning & Services, Health Markets, Food, Caterers, Gluten-Free, Desserts","The Naked Tart, LLC",,Charlotte,NC,28205,5.0,4,1,American
HKcvVxipVvY25-XSaZ0DZQ,"American (New), Restaurants",City Tavern,14192 Rivergate Pkwy,Charlotte,NC,28273,3.0,43,0,American
ZkT1IR8xBlfnKtApbV96Dg,"Restaurants, Food, Southern, Caterers, Event Planning & Services, Food Trucks, Desserts",Nana's Porch,,Charlotte,NC,,5.0,4,1,American
UTU4wNXX8iqz0R4NgOlnDg,"Event Planning & Services, Thai, Restaurants, Asian Fusion, Caterers",Thai Orchid Restaurant,"4223 Providence Rd, Ste 7",Charlotte,NC,28211,3.5,92,1,Asian
U9EsDOyu34mcIQZYISk0tg,"Local Flavor, Restaurants, Shopping Centers, Shopping",Promenade On Providence,5341 Ballantyne Commons Pkwy,Charlotte,NC,28277,4.5,3,1,American
YSlOaBx9U9S2RF0kf_CHsQ,"Restaurants, Bars, Arts & Entertainment, Nightlife, American (Traditional), Lounges, Music Venues",Morehead Tavern,300 E Morehead St,Charlotte,NC,28202,3.5,21,1,American
WRsx6oYB8vtEM24auz275A,"Restaurants, Mexican",Fonda Las Cazuelas,5130 N Tryon St,Charlotte,NC,28213,4.0,43,1,Mexican
